Date,Open,High,Low,Close,Volume,Adj Close
1975-04-01,206.62,207.50,204.88,206.12,872000,4.68
1975-03-31,207.50,208.50,205.75,206.62,796800,4.69
1975-03-27,209.88,210.50,206.25,207.50,889600,4.71
1975-03-26,210.00,212.00,208.75,209.88,892800,4.77
1975-03-25,204.62,210.50,203.25,210.00,1361600,4.77
1975-03-24,206.25,206.25,203.50,204.62,1188800,4.65
1975-03-21,209.50,210.00,208.12,209.12,956800,4.75
1975-03-20,214.50,216.38,209.00,209.50,1201600,4.76
1975-03-19,214.75,214.75,213.00,214.50,1099200,4.87
1975-03-18,218.75,219.38,214.12,214.75,1089600,4.88
1975-03-17,215.75,218.75,215.75,218.75,942400,4.97
1975-03-14,217.00,218.25,215.25,215.50,934400,4.89
1975-03-13,213.00,217.00,212.50,217.00,939200,4.93
1975-03-12,215.50,216.00,213.00,213.00,1243200,4.84
1975-03-11,219.50,221.00,215.50,215.50,1081600,4.89
1975-03-10,217.00,220.50,215.75,219.50,931200,4.98
1975-03-07,219.25,220.12,217.00,217.00,980800,4.93
1975-03-06,215.38,219.25,213.75,219.25,902400,4.98
1975-03-05,214.50,220.25,214.25,215.38,1867200,4.89
1975-03-04,220.00,224.75,214.25,214.50,2065600,4.87
1975-03-03,216.00,220.00,216.00,220.00,1267200,5.00
1975-02-28,212.25,215.75,211.88,215.50,1094400,4.89
1975-02-27,212.00,214.00,211.50,212.25,1184000,4.82
1975-02-26,207.50,212.50,207.50,212.00,1521600,4.81
1975-02-25,209.75,209.75,206.00,207.50,1883200,4.71
1975-02-24,217.75,217.75,212.00,212.00,1427200,4.81
1975-02-21,217.75,220.75,217.50,218.25,1390400,4.96
1975-02-20,217.75,218.88,214.75,217.75,1156800,4.95
1975-02-19,212.00,217.75,211.50,217.75,1296000,4.95
1975-02-18,220.12,220.75,210.50,212.00,1796800,4.81
1975-02-14,215.50,221.00,214.00,220.12,1913600,5.00
1975-02-13,213.25,218.25,213.25,215.50,2873600,4.89
1975-02-12,201.62,210.50,201.62,210.25,1700800,4.77
1975-02-11,198.62,201.88,196.75,201.62,1390400,4.58
1975-02-10,198.25,201.88,198.25,198.62,1233600,4.51
1975-02-07,196.00,197.75,192.50,197.62,1204800,4.49
1975-02-06,199.88,202.00,195.25,196.00,2265600,4.45
1975-02-05,191.75,199.88,191.25,199.88,2156800,4.51
1975-02-04,193.00,194.75,188.00,191.75,1435200,4.32
1975-02-03,188.25,193.00,187.25,193.00,1476800,4.35
1975-01-31,183.25,189.00,183.25,188.25,1542400,4.24
1975-01-30,187.25,191.50,182.00,182.88,3721600,4.12
1975-01-29,179.75,188.00,179.62,187.25,3404800,4.22
1975-01-28,179.25,188.00,179.25,179.75,4574400,4.05
1975-01-27,162.88,162.88,162.88,162.88,000,3.67
1975-01-24,163.00,164.62,162.00,162.88,1009600,3.67
1975-01-23,163.50,165.25,162.12,163.00,1209600,3.67
1975-01-22,159.62,163.50,158.50,163.50,918400,3.69
1975-01-21,160.00,162.25,159.50,159.62,1158400,3.60
1975-01-20,158.12,160.00,157.25,160.00,1081600,3.61
1975-01-17,160.75,160.75,157.88,158.12,1510400,3.56
1975-01-16,163.50,164.50,160.25,160.75,1920000,3.62
1975-01-15,168.25,170.00,157.50,163.50,3460800,3.69
1975-01-14,169.25,170.50,167.75,168.25,899200,3.79
1975-01-13,171.25,172.50,169.00,169.25,1014400,3.81
1975-01-10,169.62,173.00,169.62,171.25,1972800,3.86
1975-01-09,163.25,168.50,162.62,168.50,907200,3.80
1975-01-08,165.75,167.12,163.25,163.25,939200,3.68
1975-01-07,166.50,166.50,163.50,165.75,784000,3.74
1975-01-06,167.50,170.25,165.50,166.62,848000,3.76
1975-01-03,168.88,171.25,166.75,167.50,1248000,3.78
1975-01-02,168.25,171.38,168.25,168.88,721600,3.81
1974-12-31,166.00,168.88,166.00,168.00,782400,3.79
1974-12-30,162.25,164.25,160.12,164.25,1044800,3.70
1974-12-27,165.00,166.00,161.75,162.25,828800,3.66
1974-12-26,167.38,168.75,164.50,165.00,676800,3.72
1974-12-24,166.00,167.50,166.00,167.38,662400,3.77
1974-12-23,169.50,170.00,165.00,165.75,1153600,3.74
1974-12-20,169.00,170.00,168.00,169.50,830400,3.82
1974-12-19,170.00,171.00,168.00,169.00,1153600,3.81
1974-12-18,171.62,173.25,169.75,170.00,1043200,3.83
1974-12-17,165.25,171.62,165.00,171.62,1163200,3.87
1974-12-16,167.25,168.25,165.00,165.25,835200,3.72
1974-12-13,169.50,170.50,165.38,167.25,900800,3.77
1974-12-12,171.75,173.00,169.12,169.50,1006400,3.82
1974-12-11,172.00,175.62,171.12,171.75,1662400,3.87
1974-12-10,170.25,174.00,170.25,172.00,1115200,3.88
1974-12-09,164.50,168.50,162.50,168.50,1024000,3.80
1974-12-06,165.75,165.75,162.50,164.50,1075200,3.71
1974-12-05,169.75,171.50,166.12,166.25,748800,3.75
1974-12-04,168.12,172.75,166.12,169.75,872000,3.83
1974-12-03,170.50,170.50,168.00,168.12,1260800,3.79
1974-12-02,175.50,175.50,170.50,170.75,619200,3.85
1974-11-29,178.25,178.75,176.50,177.25,467200,4.00
1974-11-27,177.00,181.50,177.00,178.25,993600,4.02
1974-11-26,174.00,178.25,172.50,177.00,819200,3.99
1974-11-25,170.50,174.50,168.50,174.00,720000,3.92
1974-11-22,171.50,175.25,170.50,170.50,1016000,3.84
1974-11-21,168.50,173.00,166.75,171.50,1044800,3.87
1974-11-20,169.50,171.88,167.50,168.50,852800,3.80
1974-11-19,173.88,174.75,169.00,169.50,1446400,3.82
1974-11-18,177.50,177.50,173.75,173.88,1156800,3.92
1974-11-15,182.12,184.00,180.00,180.25,521600,4.06
1974-11-14,184.75,187.75,182.00,182.12,992000,4.10
1974-11-13,185.00,186.25,183.00,184.75,1206400,4.16
1974-11-12,189.88,189.88,184.75,185.00,995200,4.17
1974-11-11,190.50,191.75,188.25,190.00,496000,4.28
1974-11-08,187.25,191.00,186.75,190.50,934400,4.29
1974-11-07,185.50,191.25,185.50,187.25,2040000,4.22
1974-11-06,195.88,200.00,183.25,184.00,2566400,4.15
1974-11-05,189.50,196.00,189.50,195.88,1121600,4.38
1974-11-04,191.25,191.25,186.00,189.50,801600,4.24
1974-11-01,189.12,193.50,187.25,191.50,972800,4.28
1974-10-31,193.00,194.25,189.00,189.12,1208000,4.23
1974-10-30,191.75,197.00,188.50,193.00,1985600,4.32
1974-10-29,184.25,191.75,184.25,191.75,1316800,4.29
1974-10-28,177.25,181.25,176.25,180.75,523200,4.04
1974-10-25,181.25,183.75,177.25,177.25,969600,3.96
1974-10-24,181.25,181.25,175.88,181.25,1372800,4.05
1974-10-23,185.50,185.50,181.25,182.00,1108800,4.07
1974-10-22,192.50,195.50,186.50,187.75,1611200,4.20
1974-10-21,184.25,192.50,182.25,192.50,1128000,4.31
1974-10-18,182.50,186.75,182.50,184.25,1456000,4.12
1974-10-17,177.12,181.50,175.25,180.00,1060800,4.03
1974-10-16,177.25,181.00,174.50,177.12,1091200,3.96
1974-10-15,179.00,182.00,176.12,177.25,1072000,3.96
1974-10-14,178.00,184.00,176.25,179.00,1417600,4.00
1974-10-11,176.12,179.38,174.00,178.00,1534400,3.98
1974-10-10,175.38,179.50,175.38,176.12,2371200,3.94
1974-10-09,162.00,172.00,160.50,172.00,1393600,3.85
1974-10-08,164.12,164.50,160.75,162.00,1392000,3.62
1974-10-07,159.25,164.75,159.25,164.12,974400,3.67
1974-10-04,157.75,159.50,154.25,156.25,1187200,3.49
1974-10-03,159.50,160.50,155.62,157.75,897600,3.53
1974-10-02,160.25,163.50,158.50,159.50,1022400,3.57
1974-10-01,159.00,161.75,154.25,160.25,2012800,3.58
1974-09-30,159.50,159.50,153.50,159.00,1345600,3.56
1974-09-27,164.00,166.75,160.00,160.88,830400,3.60
1974-09-26,164.00,164.00,160.25,164.00,412800,3.67
1974-09-25,166.75,171.00,165.00,165.00,955200,3.69
1974-09-24,168.00,168.00,164.75,166.75,752000,3.73
1974-09-23,171.50,175.00,168.25,169.25,952000,3.79
1974-09-20,170.50,173.50,166.50,171.50,1289600,3.84
1974-09-19,169.25,173.75,169.25,170.50,1534400,3.81
1974-09-18,161.88,166.50,158.00,166.50,1212800,3.72
1974-09-17,161.75,168.50,161.75,161.88,1404800,3.62
1974-09-16,152.00,159.75,150.50,159.62,1745600,3.57
1974-09-13,156.50,157.25,150.50,152.00,2096000,3.40
1974-09-12,165.00,165.00,155.25,156.50,1811200,3.50
1974-09-11,171.50,172.25,165.12,165.12,1128000,3.69
1974-09-10,173.00,175.25,170.25,171.50,1113600,3.84
1974-09-09,178.50,178.50,171.75,173.00,947200,3.87
1974-09-06,182.25,185.50,179.00,179.00,1012800,4.00
1974-09-05,180.00,183.50,176.50,182.25,1348800,4.08
1974-09-04,180.00,180.00,173.50,180.00,2585600,4.03
1974-09-03,192.00,192.50,183.50,183.50,1166400,4.10
1974-08-30,190.25,193.50,190.25,192.00,1046400,4.29
1974-08-29,191.25,192.00,188.25,188.75,816000,4.22
1974-08-28,192.00,195.00,190.75,191.25,1022400,4.28
1974-08-27,193.50,194.25,190.00,192.00,841600,4.29
1974-08-26,190.00,196.50,188.25,193.50,1161600,4.33
1974-08-23,192.75,195.25,189.00,190.00,852800,4.25
1974-08-22,192.00,196.50,189.00,192.75,1313600,4.31
1974-08-21,199.75,200.00,192.00,192.00,940800,4.29
1974-08-20,196.75,200.50,195.25,199.75,955200,4.47
1974-08-19,196.75,196.75,193.50,196.75,988800,4.40
1974-08-16,200.00,201.00,198.50,198.50,648000,4.44
1974-08-15,200.00,202.50,198.50,200.00,908800,4.47
1974-08-14,202.00,202.00,199.00,200.00,784000,4.47
1974-08-13,203.00,203.75,199.75,202.25,686400,4.52
1974-08-12,208.50,209.75,202.50,203.00,798400,4.54
1974-08-09,208.50,210.75,206.00,208.50,784000,4.66
1974-08-08,214.75,215.00,207.00,208.50,1289600,4.66
1974-08-07,208.75,215.00,207.75,214.75,1059200,4.77
1974-08-06,207.00,211.75,207.00,208.75,1137600,4.64
1974-08-05,200.88,206.88,200.88,204.25,777600,4.54
1974-08-02,201.75,203.50,200.62,200.75,438400,4.46
1974-08-01,201.62,203.75,198.62,201.75,907200,4.48
1974-07-31,207.50,207.50,201.62,201.62,440000,4.48
1974-07-30,203.00,207.50,202.25,207.50,536000,4.61
1974-07-29,203.50,203.50,201.25,203.00,638400,4.51
1974-07-26,214.50,214.50,204.75,206.25,782400,4.58
1974-07-25,221.00,222.75,213.75,214.75,742400,4.77
1974-07-24,222.25,222.75,219.50,221.00,560000,4.91
1974-07-23,221.00,223.88,221.00,222.25,793600,4.94
1974-07-22,217.75,219.88,214.75,219.88,588800,4.88
1974-07-19,217.00,220.00,217.00,217.75,532800,4.84
1974-07-18,217.75,221.50,216.50,217.00,860800,4.82
1974-07-17,213.75,217.75,210.50,217.75,768000,4.84
1974-07-16,216.00,216.00,213.00,213.75,692800,4.75
1974-07-15,215.50,221.00,215.50,219.00,1065600,4.86
1974-07-12,203.25,215.00,203.25,215.00,1243200,4.78
1974-07-11,197.75,200.75,196.25,198.75,1033600,4.41
1974-07-10,201.75,203.00,197.00,197.75,787200,4.39
1974-07-09,199.00,203.00,198.75,201.75,1051200,4.48
1974-07-08,202.25,202.25,198.12,199.00,1211200,4.42
1974-07-05,209.12,209.12,205.25,205.75,484800,4.57
1974-07-03,211.50,213.25,210.00,210.00,707200,4.66
1974-07-02,212.75,213.50,210.25,211.50,534400,4.70
1974-07-01,212.75,213.50,211.50,212.75,539200,4.73
1974-06-28,212.00,214.00,210.00,212.75,648000,4.73
1974-06-27,215.00,215.00,211.25,212.00,536000,4.71
1974-06-26,220.50,220.50,216.00,216.25,492800,4.80
1974-06-25,215.75,221.50,215.75,221.50,472000,4.92
1974-06-24,213.00,215.75,211.25,215.75,350400,4.79
1974-06-21,213.75,213.75,210.50,213.00,710400,4.73
1974-06-20,216.50,218.00,213.50,213.75,379200,4.75
1974-06-19,216.00,218.50,216.00,216.50,345600,4.81
1974-06-18,218.75,219.50,215.50,216.00,676800,4.80
1974-06-17,222.00,222.00,218.25,218.75,446400,4.86
1974-06-14,226.75,226.75,222.75,222.75,502400,4.95
1974-06-13,225.00,228.25,225.00,227.50,384000,5.05
1974-06-12,226.00,226.00,222.75,224.75,545600,4.99
1974-06-11,229.00,229.00,226.25,226.50,488000,5.03
1974-06-10,229.25,230.50,226.00,230.25,534400,5.11
1974-06-07,228.75,232.00,228.75,229.25,1048000,5.09
1974-06-06,220.38,227.75,219.50,227.50,641600,5.05
1974-06-05,220.50,222.50,218.75,220.38,428800,4.89
1974-06-04,219.00,222.00,218.75,220.50,784000,4.90
1974-06-03,212.50,219.00,211.00,219.00,606400,4.86
1974-05-31,214.50,215.00,212.00,212.50,456000,4.72
1974-05-30,210.62,214.75,209.62,214.50,731200,4.76
1974-05-29,217.00,217.88,210.50,210.62,625600,4.68
1974-05-28,218.75,219.50,216.50,217.00,496000,4.82
1974-05-24,216.25,218.75,215.00,218.75,688000,4.86
1974-05-23,216.12,216.75,212.50,216.25,617600,4.80
1974-05-22,217.50,220.25,215.00,216.12,444800,4.80
1974-05-21,218.25,221.50,217.12,217.50,524800,4.83
1974-05-20,218.25,220.75,217.50,218.25,504000,4.85
1974-05-17,219.75,219.75,217.50,218.25,449600,4.85
1974-05-16,222.38,223.75,220.00,220.00,382400,4.89
1974-05-15,223.00,223.50,220.62,222.38,382400,4.94
1974-05-14,221.75,224.50,221.75,223.00,387200,4.95
1974-05-13,224.00,224.00,219.12,221.50,764800,4.92
1974-05-10,230.50,230.50,222.62,224.00,820800,4.98
1974-05-09,226.00,230.75,225.50,230.50,632000,5.12
1974-05-08,228.12,228.50,225.50,226.00,452800,5.02
1974-05-07,224.25,228.50,224.25,228.12,288000,5.04
1974-05-06,224.50,224.50,221.50,224.25,478400,4.95
1974-05-03,228.75,228.75,224.50,226.25,374400,5.00
1974-05-02,230.00,232.00,228.00,229.38,588800,5.07
1974-05-01,227.25,231.75,225.75,230.00,609600,5.08
1974-04-30,224.50,229.00,223.50,227.25,577600,5.02
1974-04-29,225.00,225.00,221.88,224.50,600000,4.96
1974-04-26,222.00,226.75,222.00,225.50,504000,4.98
1974-04-25,222.50,222.50,218.75,221.62,956800,4.89
1974-04-24,227.25,227.75,223.50,223.62,772800,4.94
1974-04-23,230.38,230.38,227.25,227.25,475200,5.02
1974-04-22,231.62,232.50,229.75,230.50,428800,5.09
1974-04-19,233.75,233.75,231.25,231.62,467200,5.12
1974-04-18,234.25,237.00,234.00,235.00,334400,5.19
1974-04-17,234.25,235.50,231.25,234.25,553600,5.17
1974-04-16,231.25,234.50,231.25,234.25,484800,5.17
1974-04-15,229.50,233.50,229.25,230.50,494400,5.09
1974-04-11,230.25,232.00,229.50,229.50,576000,5.07
1974-04-10,233.00,234.50,230.00,230.25,625600,5.09
1974-04-09,230.75,235.00,230.62,233.00,428800,5.15
1974-04-08,233.50,233.50,230.25,230.75,430400,5.10
1974-04-05,236.50,236.50,233.25,233.50,500800,5.16
1974-04-04,239.25,242.50,238.50,240.12,582400,5.30
1974-04-03,235.00,239.50,235.00,239.25,480000,5.28
1974-04-02,231.62,235.25,231.62,234.00,505600,5.17
1974-04-01,235.75,236.50,228.50,229.75,750400,5.07
1974-03-29,239.75,240.25,235.00,235.75,600000,5.21
1974-03-28,242.50,242.50,239.00,239.75,656000,5.30
1974-03-27,249.00,249.00,244.00,244.00,603200,5.39
1974-03-26,248.00,250.75,248.00,250.00,683200,5.52
1974-03-25,243.50,247.75,241.00,247.50,472000,5.47
1974-03-22,243.00,244.50,241.50,243.50,419200,5.38
1974-03-21,246.25,247.75,242.50,243.00,620800,5.37
1974-03-20,245.75,246.75,245.12,246.25,360000,5.44
1974-03-19,247.50,247.50,245.25,245.75,320000,5.43
1974-03-18,249.25,250.75,247.38,247.50,468800,5.47
1974-03-15,248.75,250.50,246.75,249.25,513600,5.50
1974-03-14,250.00,251.50,247.00,248.75,902400,5.49
1974-03-13,249.50,254.00,249.12,250.00,561600,5.52
1974-03-12,246.50,251.50,246.50,249.50,1092800,5.51
1974-03-11,240.50,246.50,236.50,246.50,697600,5.44
1974-03-08,239.75,243.25,237.50,240.50,556800,5.31
1974-03-07,244.25,244.75,238.25,239.75,443200,5.30
1974-03-06,241.75,244.50,240.25,244.25,574400,5.39
1974-03-05,238.25,242.00,238.25,241.75,812800,5.34
1974-03-04,236.00,236.75,231.50,236.75,520000,5.23
1974-03-01,237.88,238.25,235.50,236.00,478400,5.21
1974-02-28,237.00,238.00,236.00,237.88,419200,5.25
1974-02-27,237.75,240.00,235.75,237.00,886400,5.23
1974-02-26,235.75,237.75,233.50,237.75,488000,5.25
1974-02-25,236.50,237.50,233.88,235.75,420800,5.21
1974-02-22,237.00,237.00,232.75,236.50,611200,5.22
1974-02-21,235.75,238.00,235.75,237.50,480000,5.25
1974-02-20,231.75,235.50,228.75,235.50,536000,5.20
1974-02-19,233.50,238.00,230.75,231.75,667200,5.12
1974-02-15,227.50,233.50,227.50,233.50,561600,5.16
1974-02-14,229.25,229.50,225.00,226.50,617600,5.00
1974-02-13,228.25,232.00,228.00,229.25,593600,5.06
1974-02-12,228.00,230.00,226.50,228.25,489600,5.04
1974-02-11,233.12,233.50,226.50,228.00,580800,5.04
1974-02-08,236.25,237.25,232.50,233.12,465600,5.15
1974-02-07,237.25,237.25,234.00,236.25,403200,5.22
1974-02-06,236.75,238.50,235.50,237.25,364800,5.24
1974-02-05,237.00,239.50,235.25,236.75,420800,5.20
1974-02-04,240.75,240.75,237.00,237.00,497600,5.21
1974-02-01,244.50,244.50,240.25,241.25,491200,5.30
1974-01-31,246.25,249.75,245.12,245.25,564800,5.39
1974-01-30,245.25,248.50,245.25,246.25,558400,5.41
1974-01-29,244.25,244.25,240.50,243.25,505600,5.34
1974-01-28,247.00,248.00,244.00,244.38,488000,5.37
1974-01-25,246.50,248.75,245.00,247.00,433600,5.43
1974-01-24,248.00,248.25,244.00,246.50,401600,5.41
1974-01-23,249.75,250.00,247.75,248.00,608000,5.45
1974-01-22,245.00,249.75,243.25,249.75,496000,5.49
1974-01-21,245.00,245.00,238.25,245.00,681600,5.38
1974-01-18,250.75,251.00,245.50,246.00,792000,5.40
1974-01-17,247.25,251.50,247.25,250.75,888000,5.51
1974-01-16,239.12,244.50,238.75,243.75,680000,5.35
1974-01-15,237.00,242.25,236.50,239.12,649600,5.25
1974-01-14,240.00,245.75,235.00,237.00,880000,5.21
1974-01-11,232.00,240.00,232.00,240.00,659200,5.27
1974-01-10,227.75,235.00,227.50,229.00,816000,5.03
1974-01-09,228.00,228.25,225.25,227.75,617600,5.00
1974-01-08,227.25,230.75,226.00,228.00,899200,5.01
1974-01-07,230.75,230.75,225.00,227.25,1155200,4.99
1974-01-04,238.00,238.00,229.50,230.75,1486400,5.07
1974-01-03,242.75,245.75,238.75,239.25,859200,5.26
1974-01-02,246.75,247.00,241.00,242.75,809600,5.33
1973-12-31,249.25,249.50,245.00,246.75,564800,5.42
1973-12-28,255.00,255.00,248.50,249.25,486400,5.48
1973-12-27,251.50,256.25,251.50,255.00,702400,5.60
1973-12-26,243.50,248.50,243.50,248.50,684800,5.46
1973-12-24,239.00,239.00,235.12,237.50,486400,5.22
1973-12-21,243.00,244.00,239.75,240.50,667200,5.28
1973-12-20,250.75,251.00,242.50,243.00,734400,5.34
1973-12-19,249.50,254.00,248.25,250.75,758400,5.51
1973-12-18,240.00,249.50,238.75,249.50,713600,5.48
1973-12-17,244.50,244.50,238.25,240.00,718400,5.27
1973-12-14,251.50,251.50,243.50,246.00,1622400,5.40
1973-12-13,250.62,255.00,250.50,252.00,478400,5.54
1973-12-12,251.50,253.00,249.00,250.62,872000,5.51
1973-12-11,263.00,263.50,251.25,251.50,1017600,5.52
1973-12-10,265.00,266.00,261.00,263.00,934400,5.78
1973-12-07,260.75,267.00,259.50,265.00,852800,5.82
1973-12-06,253.25,260.75,253.12,260.75,742400,5.73
1973-12-05,255.25,257.75,253.00,253.25,870400,5.56
1973-12-04,258.50,260.50,255.25,255.25,899200,5.61
1973-12-03,264.75,264.75,255.50,258.50,1004800,5.68
1973-11-30,266.00,268.00,263.00,265.00,521600,5.82
1973-11-29,269.25,271.00,265.25,266.00,702400,5.84
1973-11-28,264.50,270.75,264.50,269.25,665600,5.91
1973-11-27,266.00,268.25,263.50,263.50,788800,5.79
1973-11-26,269.50,269.50,266.00,266.00,784000,5.84
1973-11-23,276.25,276.25,272.00,272.50,427200,5.99
1973-11-21,272.00,277.75,270.00,276.75,848000,6.08
1973-11-20,274.75,274.75,267.12,272.00,1012800,5.97
1973-11-19,284.50,284.62,275.12,276.00,668800,6.06
1973-11-16,280.25,288.25,280.25,284.50,833600,6.25
1973-11-15,286.00,286.00,275.50,280.00,1083200,6.15
1973-11-14,289.75,290.00,283.75,287.00,824000,6.30
1973-11-13,287.00,290.00,287.00,289.75,1001600,6.36
1973-11-12,278.38,284.75,276.25,284.25,710400,6.24
1973-11-09,282.00,282.00,278.25,278.38,540800,6.11
1973-11-08,282.00,285.75,282.00,282.25,926400,6.20
1973-11-07,276.00,279.50,275.50,276.75,390400,6.05
1973-11-06,276.75,280.75,276.00,276.00,531200,6.04
1973-11-05,279.00,279.00,275.00,276.75,644800,6.05
1973-11-02,281.25,285.00,280.00,280.25,584000,6.13
1973-11-01,280.25,284.75,278.50,281.25,492800,6.15
1973-10-31,278.50,281.75,277.25,280.25,739200,6.13
1973-10-30,284.75,284.75,278.50,278.50,820800,6.09
1973-10-29,285.50,288.75,284.00,285.00,635200,6.24
1973-10-26,289.00,291.75,283.00,285.50,974400,6.25
1973-10-25,287.50,291.50,285.50,289.00,824000,6.32
1973-10-24,286.00,288.75,283.75,287.50,393600,6.29
1973-10-23,280.00,289.75,275.25,286.00,713600,6.26
1973-10-22,288.25,288.25,280.00,280.00,667200,6.13
1973-10-19,289.00,295.00,289.00,291.50,729600,6.38
1973-10-18,283.25,292.50,283.25,287.50,1004800,6.29
1973-10-17,281.88,285.00,281.25,283.25,809600,6.20
1973-10-16,279.25,282.00,276.00,281.88,649600,6.17
1973-10-15,280.25,280.25,278.00,279.25,633600,6.11
1973-10-12,281.00,284.50,281.00,282.00,832000,6.17
1973-10-11,277.50,283.75,277.50,281.00,1324800,6.15
1973-10-10,270.50,284.50,270.50,274.00,2347200,5.99
1973-10-09,261.75,261.75,261.75,261.75,000,5.73
1973-10-08,259.50,263.50,255.00,261.75,796800,5.73
1973-10-05,252.50,262.00,252.50,259.50,1121600,5.68
1973-10-04,248.50,251.50,245.00,251.50,1713600,5.50
1973-10-03,254.00,254.00,247.25,248.50,2358400,5.44
1973-10-02,257.50,257.50,253.50,255.50,760000,5.59
1973-10-01,257.75,257.75,255.00,257.75,630400,5.64
1973-09-28,260.00,261.00,257.00,258.00,652800,5.64
1973-09-27,260.50,264.50,259.00,260.00,822400,5.69
1973-09-26,260.50,267.50,260.50,260.50,1033600,5.70
1973-09-25,253.00,261.00,253.00,259.50,1249600,5.68
1973-09-24,260.00,260.75,250.50,251.50,1614400,5.50
1973-09-21,264.50,264.50,258.00,260.00,1585600,5.69
1973-09-20,270.75,271.75,266.00,268.75,1545600,5.88
1973-09-19,266.00,270.75,266.00,270.75,2176000,5.92
1973-09-18,261.00,261.00,252.75,259.50,4646400,5.68
1973-09-17,285.12,285.12,270.75,272.00,2640000,5.95
1973-09-14,292.25,298.00,290.50,298.00,510400,6.52
1973-09-13,290.50,294.00,290.50,292.25,508800,6.39
1973-09-12,286.25,292.50,286.25,290.50,747200,6.36
1973-09-11,291.50,291.50,285.25,286.00,1142400,6.26
1973-09-10,296.00,296.00,293.25,293.25,558400,6.42
1973-09-07,298.25,298.25,296.00,296.12,590400,6.48
1973-09-06,297.75,298.75,297.50,298.25,502400,6.52
1973-09-05,296.88,298.00,295.50,297.75,644800,6.51
1973-09-04,300.50,300.50,296.75,296.88,683200,6.49
1973-08-31,303.00,303.00,299.00,301.00,417600,6.59
1973-08-30,304.25,304.25,302.75,303.25,448000,6.63
1973-08-29,304.00,305.00,302.50,304.25,446400,6.66
1973-08-28,304.50,306.50,303.25,304.00,729600,6.65
1973-08-27,298.25,304.50,298.25,304.50,456000,6.66
1973-08-24,299.25,299.75,298.25,298.25,539200,6.52
1973-08-23,298.00,300.25,298.00,299.25,438400,6.55
1973-08-22,297.75,300.00,297.25,297.75,457600,6.51
1973-08-21,299.75,300.75,297.75,297.75,652800,6.51
1973-08-20,300.50,301.25,298.00,299.75,326400,6.56
1973-08-17,300.50,302.00,299.25,300.50,334400,6.57
1973-08-16,302.50,304.75,300.25,300.50,371200,6.57
1973-08-15,299.75,303.50,298.50,302.50,721600,6.62
1973-08-14,301.50,303.50,299.00,299.75,766400,6.56
1973-08-13,301.25,302.00,300.50,301.50,353600,6.60
1973-08-10,303.50,305.50,300.62,301.25,534400,6.59
1973-08-09,304.00,306.75,303.25,303.50,598400,6.64
1973-08-08,306.00,306.00,304.00,304.00,595200,6.65
1973-08-07,310.75,310.75,308.00,308.00,536000,6.71
1973-08-06,311.50,312.75,308.25,311.00,500800,6.78
1973-08-03,312.00,312.00,310.25,311.50,227200,6.79
1973-08-02,311.50,314.00,310.25,313.00,510400,6.82
1973-08-01,314.50,314.75,311.00,311.50,572800,6.79
1973-07-31,320.75,323.50,314.50,314.50,668800,6.86
1973-07-30,318.00,320.75,316.25,320.75,438400,6.99
1973-07-27,318.75,320.75,317.00,318.00,574400,6.93
1973-07-26,319.00,322.25,315.75,318.75,641600,6.95
1973-07-25,314.00,322.50,314.00,319.00,1307200,6.95
1973-07-24,312.75,313.50,309.00,311.75,670400,6.80
1973-07-23,315.00,316.50,310.50,312.75,484800,6.82
1973-07-20,315.00,318.50,313.00,315.00,492800,6.87
1973-07-19,314.25,319.25,312.50,315.00,806400,6.87
1973-07-18,310.00,316.00,308.00,314.25,806400,6.85
1973-07-17,319.00,319.50,309.12,310.00,628800,6.76
1973-07-16,310.00,319.00,307.50,319.00,708800,6.95
1973-07-13,313.75,316.50,310.00,310.00,313600,6.76
1973-07-12,319.00,319.00,313.75,313.75,699200,6.84
1973-07-11,315.00,320.00,315.00,320.00,990400,6.98
1973-07-10,308.25,314.00,308.25,314.00,1120000,6.84
1973-07-09,300.25,305.50,299.25,305.50,680000,6.66
1973-07-06,300.00,302.00,298.75,300.25,470400,6.54
1973-07-05,298.50,301.00,296.50,300.00,588800,6.54
1973-07-03,304.00,304.00,295.00,298.50,1688000,6.51
1973-07-02,314.00,314.00,305.25,305.25,553600,6.65
1973-06-29,319.50,319.50,315.75,317.00,364800,6.91
1973-06-28,313.25,319.75,313.00,319.75,577600,6.97
1973-06-27,312.75,314.50,309.50,313.25,446400,6.83
1973-06-26,308.75,315.50,306.00,312.75,1084800,6.82
1973-06-25,314.12,314.12,308.62,308.75,593600,6.73
1973-06-22,315.50,320.00,315.25,316.75,617600,6.90
1973-06-21,319.00,319.00,313.75,315.50,422400,6.88
1973-06-20,318.00,322.25,317.75,321.50,504000,7.01
1973-06-19,314.00,318.00,311.12,318.00,728000,6.93
1973-06-18,317.00,317.00,312.88,314.00,411200,6.84
1973-06-15,319.75,319.75,315.50,318.25,584000,6.94
1973-06-14,328.50,328.50,320.00,321.00,726400,7.00
1973-06-13,329.25,333.50,328.50,329.50,907200,7.18
1973-06-12,323.25,330.00,323.25,329.25,763200,7.18
1973-06-11,324.25,327.00,322.50,323.00,516800,7.04
1973-06-08,322.00,325.25,321.00,324.25,564800,7.07
1973-06-07,318.50,332.50,318.50,322.00,649600,7.02
1973-06-06,317.00,319.75,313.12,315.00,638400,6.87
1973-06-05,309.75,317.00,309.75,317.00,712000,6.91
